Geo_GEOID,Geo_NAME,SE_T002_001,SE_T002_002,SE_T002_003,SE_T012_001,SE_T012_002,SE_T012_003,SE_T057_001,SE_T098_001,SE_T104_001,ACS16_5yr_B25077001,ACS16_5yr_B25077001s
05000US37131,"Northampton County, North Carolina",20628,38.43569,536.6886951,48.2,44.5,50.8,31543,1979,641,81000,3279.393939
05000US37133,"Onslow County, North Carolina",185755,243.7543,762.0582026,26.4,24.8,29.2,46786,1992,949,153300,1738.787879
05000US37135,"Orange County, North Carolina",139807,351.6867,397.5327515,33.6,32.9,34.3,61130,1986,970,281700,4515.757576
05000US37137,"Pamlico County, North Carolina",12892,38.31091,336.5099267,50.4,48.1,52,43808,1982,714,147200,7203.030303
05000US37139,"Pasquotank County, North Carolina",39909,175.9036,226.8799886,37.8,35.9,40.4,45750,1980,859,156400,3130.30303
05000US37141,"Pender County, North Carolina",56358,64.68298,871.295589,42.7,42.3,43.1,46580,1992,834,160300,3043.636364
05000US37143,"Perquimans County, North Carolina",13470,54.50267,247.1438663,47.9,47,48.3,45208,1980,779,165000,5455.151515
05000US37145,"Person County, North Carolina",39196,99.90456,392.3344695,42.8,42,43.9,43297,1983,630,116000,2527.878788
05000US37147,"Pitt County, North Carolina",175150,268.4844,652.365648,31.7,30.7,32.5,42308,1992,736,135000,1985.454545
05000US37149,"Polk County, North Carolina",20324,85.4748,237.7776824,51.3,49.2,53.5,47396,1984,769,208000,10167.87879
05000US37151,"Randolph County, North Carolina",142588,182.2653,782.3102686,41.1,40.2,41.9,43010,1984,630,118900,1789.69697
05000US37153,"Richmond County, North Carolina",45710,96.43936,473.9766084,40,38.2,40.7,32526,1975,602,80500,2432.727273
05000US37155,"Robeson County, North Carolina",134576,141.9562,948.0105452,35.6,34.1,36.9,31298,1983,600,71000,1201.818182
05000US37157,"Rockingham County, North Carolina",91898,162.4702,565.6297774,44.1,42.4,45,40003,1975,620,107200,1976.969697
05000US37159,"Rowan County, North Carolina",138694,271.1631,511.4781134,40.3,38.9,41.7,44494,1979,729,130500,2599.393939
05000US37161,"Rutherford County, North Carolina",66701,117.9735,565.3896898,44.1,42.9,45.7,36144,1978,602,107600,3216.363636
05000US37163,"Sampson County, North Carolina",63713,67.3711,945.7021855,39.5,38.3,40.3,36742,1982,598,87900,1769.69697
05000US37165,"Scotland County, North Carolina",35711,111.9794,318.9067316,39.4,37.2,41.1,30013,1978,626,83200,2079.393939
05000US37167,"Stanly County, North Carolina",60610,153.3943,395.1255496,42.1,40.9,43,44140,1973,675,129300,3454.545455
05000US37169,"Stokes County, North Carolina",46453,103.4571,449.0074487,45.1,44.5,45.8,42489,1983,615,120900,2550.909091
05000US37171,"Surry County, North Carolina",72767,136.3278,533.7648452,43,41.2,44.5,37345,1978,617,119300,2067.272727
05000US37173,"Swain County, North Carolina",14234,26.9586,527.9947861,40.7,39.5,41.6,33598,1985,597,121900,5295.757576
05000US37175,"Transylvania County, North Carolina",33062,87.35506,378.4783312,50.4,49.2,52.6,43918,1982,670,203100,5205.454545
05000US37177,"Tyrrell County, North Carolina",4128,10.56354,390.7782245,45.3,41.4,49.8,32165,1977,759,112400,11482.42424
05000US37179,"Union County, North Carolina",217614,344.4895,631.6999276,37.7,36.7,38.5,67194,1996,911,206000,3006.060606
05000US37181,"Vance County, North Carolina",44508,176.3411,252.3972281,40.5,37.9,41.6,32733,1981,650,96700,2534.545455
05000US37183,"Wake County, North Carolina",998576,1196.171,834.8106756,35.6,34.7,36.4,70620,1994,989,241600,1169.090909
05000US37185,"Warren County, North Carolina",20324,47.36587,429.0853672,46.5,44.5,48.5,33913,1987,622,95100,3333.939394
05000US37187,"Washington County, North Carolina",12503,36.08268,346.5097877,44.9,44.5,45.6,33286,1973,679,82400,3348.484848
05000US37189,"Watauga County, North Carolina",52745,168.828,312.4186336,30.1,29,31.6,39443,1985,832,230700,4058.787879
05000US37191,"Wayne County, North Carolina",124447,224.6703,553.9094204,37,34.9,39.4,40457,1983,727,114200,2332.121212
05000US37193,"Wilkes County, North Carolina",68888,91.298,754.5400705,44.1,43.1,45.3,34846,1978,593,119100,2851.515152
05000US37195,"Wilson County, North Carolina",81617,222.0427,367.5734961,40.3,38.7,41.5,40260,1981,711,117100,2520.606061
05000US37197,"Yadkin County, North Carolina",37819,112.9132,334.9387071,43,41.7,44.5,38623,1979,593,126900,4203.636364
05000US37199,"Yancey County, North Carolina",17599,56.30068,312.5894823,46.3,44.6,48.9,36993,1984,598,140500,6195.757576
05000US38001,"Adams County, North Dakota",2348,2.377398,987.6341914,45.1,43.9,47.6,53295,1959,455,124000,25056.9697
05000US38003,"Barnes County, North Dakota",11033,7.396987,1491.553252,43.5,43.3,43.7,55778,1960,671,96700,5226.060606
05000US38005,"Benson County, North Dakota",6802,4.898083,1388.706703,30.8,31.3,30.5,41530,1971,443,65400,2847.878788
05000US38007,"Billings County, North Dakota",936,0.814735,1148.839819,45.8,41.3,47.4,67969,1973,845,167200,13091.51515
05000US38009,"Bottineau County, North Dakota",6650,3.985814,1668.416861,45.2,42.7,47.6,55958,1968,634,128000,6961.818182
05000US38011,"Bowman County, North Dakota",3238,2.786815,1161.899734,42.6,42.8,42.5,62955,1971,607,145700,8933.333333
05000US38013,"Burke County, North Dakota",2239,2.028847,1103.582664,38.6,38.5,38.7,65521,1955,792,116400,5135.151515
05000US38015,"Burleigh County, North Dakota",90560,55.46836,1632.642523,36.7,35.4,38.1,66057,1983,798,220800,2563.030303
05000US38017,"Cass County, North Dakota",166852,94.53736,1764.931878,32,31.5,32.6,54926,1986,731,183800,1908.484848
05000US38019,"Cavalier County, North Dakota",3867,2.59748,1488.750583,50.3,49.3,51,65645,1965,505,90500,5805.454545
05000US38021,"Dickey County, North Dakota",5160,4.560437,1131.470484,43.2,41.6,44.6,55882,1968,601,105500,6265.454545
05000US38023,"Divide County, North Dakota",2369,1.879047,1260.745251,50.3,47.6,51.6,62470,1956,709,115800,10470.90909
05000US38025,"Dunn County, North Dakota",4284,2.132977,2008.460567,39.9,38.9,42.5,66964,1974,900,162700,7303.030303
05000US38027,"Eddy County, North Dakota",2370,3.760886,630.1705923,46.6,43.9,47.2,55489,1956,443,70900,3258.181818
05000US38029,"Emmons County, North Dakota",3426,2.268221,1510.434773,51.1,51.7,50.1,45472,1963,440,84900,4951.515152
05000US38031,"Foster County, North Dakota",3345,5.263978,635.4509874,46.7,45.6,47.1,55625,1969,527,110400,9403.030303
05000US38033,"Golden Valley County, North Dakota",1895,1.892146,1001.50827,41,42.3,40.8,37014,1967,588,115700,7353.333333
05000US38035,"Grand Forks County, North Dakota",69793,48.58965,1436.375903,29.5,28.7,30.7,50652,1976,779,168900,2201.818182
05000US38037,"Grant County, North Dakota",2369,1.427839,1659.150606,53.6,53.7,53.4,45978,1963,482,80600,4911.515152
05000US38039,"Griggs County, North Dakota",2311,3.260363,708.8167266,51.9,51,53.7,50250,1957,413,85800,2468.484848
05000US38041,"Hettinger County, North Dakota",2639,2.330839,1132.210515,48.6,49.6,46.4,55230,1960,593,106000,5144.242424
05000US38043,"Kidder County, North Dakota",2419,1.790303,1351.167539,45.9,43,47.6,58527,1966,509,100100,10140
05000US38045,"LaMoure County, North Dakota",4111,3.587439,1145.942953,48.2,47,49.7,55900,1962,569,87300,3854.545455
05000US38047,"Logan County, North Dakota",1939,1.953039,992.8118401,52.6,51.9,52.9,55068,1966,597,72300,3884.242424
05000US38049,"McHenry County, North Dakota",5912,3.154797,1873.971777,42.4,40.8,44.4,60741,1959,486,118100,5433.939394
05000US38051,"McIntosh County, North Dakota",2737,2.807949,974.7329177,52.6,50.1,56.1,43650,1960,518,67900,3940.606061
05000US38053,"McKenzie County, North Dakota",10718,3.88269,2760.457231,31.3,32.3,30.2,78179,1978,895,202800,10660.60606
05000US38055,"McLean County, North Dakota",9576,4.537099,2110.599901,46.6,45.5,47.7,59976,1972,598,150300,7236.969697
05000US38057,"Mercer County, North Dakota",8671,8.313883,1042.954269,44.5,43.2,46,73801,1977,710,152200,6366.060606
05000US38059,"Morton County, North Dakota",29633,15.38369,1926.261453,37.5,36.4,39,63549,1976,763,173400,4432.727273
05000US38061,"Mountrail County, North Dakota",9675,5.300539,1825.286282,35.2,35.6,34.4,68082,1977,723,161400,5353.939394
05000US38063,"Nelson County, North Dakota",3032,3.088285,981.7746306,52.6,52.2,52.9,51280,1959,476,77500,3360.606061
05000US38065,"Oliver County, North Dakota",1768,2.44702,722.5115051,49.2,45.4,50,66196,1973,543,125600,20495.15152
05000US38067,"Pembina County, North Dakota",7136,6.378867,1118.694048,48.1,46.1,49.1,56813,1962,527,80200,2154.545455
05000US38069,"Pierce County, North Dakota",4373,4.293146,1018.600352,46.9,46.1,48.4,43086,1962,625,102900,6569.69697
05000US38071,"Ramsey County, North Dakota",11578,9.754459,1186.94436,42.7,41.2,43.5,50776,1969,530,112100,7177.575758
05000US38073,"Ransom County, North Dakota",5457,6.328006,862.3569962,44.8,42.2,47.4,57088,1961,591,113600,3627.878788
05000US38075,"Renville County, North Dakota",2573,2.933688,877.0530458,39.2,39.8,39,65927,1968,679,120400,5700
05000US38077,"Richland County, North Dakota",16329,11.37292,1435.778797,38.2,36.8,40.7,58125,1970,542,109000,3043.030303
05000US38079,"Rolette County, North Dakota",14607,16.17473,903.0751216,30.3,28.7,31.7,37313,1977,345,73900,2771.515152
05000US38081,"Sargent County, North Dakota",3889,4.529939,858.5104549,45.3,44.5,46.4,57472,1969,578,83000,4440
05000US38083,"Sheridan County, North Dakota",1395,1.434621,972.38255,51.3,50.4,51.9,48375,1957,300,71800,10687.27273
05000US38085,"Sioux County, North Dakota",4431,4.049925,1094.094212,26.9,25.6,27.6,39539,1978,450,74300,6066.666667
05000US38087,"Slope County, North Dakota",665,0.5473758,1214.887532,52.1,47.4,53.5,58750,1957,675,117800,16833.33333
05000US38089,"Stark County, North Dakota",29837,22.35391,1334.755491,34.5,34.2,35,76817,1978,898,222200,3720
05000US38091,"Steele County, North Dakota",1969,2.764637,712.2093353,49.8,50.2,49.5,58603,1958,520,73600,3874.545455
05000US38093,"Stutsman County, North Dakota",21108,9.500702,2221.73051,40.2,38,42.2,53685,1969,631,120500,4210.30303
05000US38095,"Towner County, North Dakota",2292,2.237042,1024.567255,47.8,46.4,49,53929,1961,475,70300,5304.848485
05000US38097,"Traill County, North Dakota",8075,9.3683,861.9492724,41,39.7,42.6,55764,1963,534,115300,3927.272727
05000US38099,"Walsh County, North Dakota",10995,8.578662,1281.668357,45.2,44,46.7,51181,1964,547,81300,2780.606061
05000US38101,"Ward County, North Dakota",68954,34.25132,2013.17771,31.1,29.7,32.8,63037,1978,961,207600,3901.212121
05000US38103,"Wells County, North Dakota",4179,3.288755,1270.693714,51.8,50.3,53.6,50685,1960,422,74900,2490.30303
05000US38105,"Williams County, North Dakota",31643,15.23007,2077.665892,32,31.6,32.6,90080,1981,915,224000,8721.212121
05000US39001,"Adams County, Ohio",28111,48.14623,583.8671438,42.1,41.4,42.4,34709,1981,575,94300,4471.515152
05000US39003,"Allen County, Ohio",104664,260.0348,402.4999653,38.2,36.4,40.4,45575,1963,660,107500,1416.969697
05000US39005,"Ashland County, Ohio",53343,126.1203,422.953348,40,38.9,41.1,48509,1968,682,120700,1990.909091
05000US39007,"Ashtabula County, Ohio",99175,141.2876,701.9369665,42.2,40.6,43.8,41158,1959,637,104700,1653.333333
05000US39009,"Athens County, Ohio",65103,129.2687,503.6254006,28.2,27.5,28.8,34221,1976,726,113900,3472.121212
05000US39011,"Auglaize County, Ohio",45871,114.2799,401.3915493,41.2,40,42.5,55914,1968,651,138700,2766.060606
05000US39013,"Belmont County, Ohio",69228,130.0958,532.130935,44.1,41.4,46.7,44719,1959,564,94300,1878.787879
05000US39015,"Brown County, Ohio",44059,89.91318,490.0171584,41.1,40.3,41.9,47999,1981,640,116500,2138.181818
05000US39017,"Butler County, Ohio",373638,800.0784,467.0017127,36.5,35.3,37.9,59652,1977,823,159800,852.1212121
05000US39019,"Carroll County, Ohio",28108,71.23011,394.6083827,44.7,43.7,46.2,48545,1972,633,113300,2865.454545
05000US39021,"Champaign County, Ohio",39175,91.43892,428.4280668,41.6,40,43.1,53673,1968,687,124400,2831.515152
05000US39023,"Clark County, Ohio",136175,342.5956,397.4803652,41.2,39.9,42.2,44154,1960,691,103200,1389.090909
05000US39025,"Clermont County, Ohio",201092,444.786,452.1095109,39.7,38.3,41,61265,1983,774,159100,1346.666667
05000US39027,"Clinton County, Ohio",41854,102.4116,408.6841978,39.4,38.3,40.6,48675,1975,696,121700,2753.939394
05000US39029,"Columbiana County, Ohio",105230,197.826,531.932114,43.4,41.9,45,45389,1963,621,104100,1567.272727
05000US39031,"Coshocton County, Ohio",36665,65.01876,563.9141741,41.2,40.1,42.7,43380,1962,574,97100,1978.181818
05000US39033,"Crawford County, Ohio",42485,105.7405,401.7855094,42.9,41.8,44.5,40563,1958,633,85200,1174.545455
05000US39035,"Cuyahoga County, Ohio",1258710,2753.382,457.1505598,40.4,38.4,42.2,45289,1955,742,122200,501.2121212
05000US39037,"Darke County, Ohio",52185,87.24854,598.1189473,42,40,43.2,47043,1957,624,112100,1905.454545
05000US39039,"Defiance County, Ohio",38488,93.5424,411.4497519,39.9,38.4,41,50822,1965,669,109400,2029.090909
05000US39041,"Delaware County, Ohio",188996,426.4408,443.1939484,38,37.6,38.5,94234,1996,969,267600,2143.030303
05000US39043,"Erie County, Ohio",75808,301.3092,251.5953711,44.5,43.5,45.3,48276,1964,708,130900,2140.606061
05000US39045,"Fairfield County, Ohio",150163,297.7003,504.4099108,39.3,38.1,40.6,61473,1979,814,164400,1077.575758
05000US39047,"Fayette County, Ohio",28719,70.67356,406.3612835,41.3,39,43,41954,1971,691,107100,2806.060606
05000US39049,"Franklin County, Ohio",1232118,2314.361,532.3792759,33.9,32.9,34.8,54037,1975,869,153100,617.5757576
05000US39051,"Fulton County, Ohio",42466,104.7401,405.4418538,40,37.8,41.4,55860,1969,647,131100,2740
05000US39053,"Gallia County, Ohio",30376,65.11046,466.5302851,40.5,39.8,41.3,39423,1980,642,101200,3964.848485
05000US39055,"Geauga County, Ohio",94020,234.9514,400.1678093,44.2,43.3,45.2,74165,1974,815,221500,2798.787879
05000US39057,"Greene County, Ohio",164325,397.1768,413.7325856,38,36.4,39.8,61116,1974,853,161600,1147.272727
05000US39059,"Guernsey County, Ohio",39478,75.59159,522.2538359,42.3,40.5,43.9,41566,1970,595,98600,2307.878788
05000US39061,"Hamilton County, Ohio",805965,1985.486,405.9282313,37,35.3,38.7,50399,1960,725,143700,954.5454545
05000US39063,"Hancock County, Ohio",75672,142.4125,531.3577422,38.9,38.1,40,51604,1970,711,130700,2639.393939
05000US39065,"Hardin County, Ohio",31652,67.28674,470.4047494,35.8,34.2,37.4,44842,1963,635,93500,1911.515152
05000US39067,"Harrison County, Ohio",15521,38.57759,402.3319583,46.2,45.6,46.8,44000,1963,598,85300,1731.515152
05000US39069,"Henry County, Ohio",27890,67.04162,416.0102302,41.4,40.4,42,54941,1958,693,113600,2304.848485
05000US39071,"Highland County, Ohio",43109,77.943,553.0836436,40.2,38.6,41.6,40593,1977,664,102300,3132.727273
05000US39073,"Hocking County, Ohio",28690,68.09435,421.3271475,42.7,42.3,43.1,43382,1979,569,114400,3441.818182
05000US39075,"Holmes County, Ohio",43702,103.4285,422.5332689,30.6,29.2,31.7,53619,1979,577,170500,4475.151515
05000US39077,"Huron County, Ohio",58704,119.4397,491.4947004,39.4,37.9,40.2,48838,1966,634,117000,1910.909091
05000US39079,"Jackson County, Ohio",32717,77.8413,420.303884,40.3,39.2,41.5,40330,1974,675,90800,2302.424242
05000US39081,"Jefferson County, Ohio",67607,165.6198,408.206123,44.5,43.3,45.5,42327,1958,612,87100,1105.454545
05000US39083,"Knox County, Ohio",60878,115.8464,525.5060394,39,38.1,39.8,48619,1973,692,135600,3120
05000US39085,"Lake County, Ohio",229266,999.994,229.2673727,43.3,41.6,45,59958,1970,844,149300,1178.181818
05000US39087,"Lawrence County, Ohio",61503,135.6572,453.3706874,41.4,39.7,42.6,44256,1974,664,101600,2863.636364
05000US39089,"Licking County, Ohio",169762,248.7811,682.3750658,39.8,38.5,40.9,57571,1976,784,153900,1191.515152
05000US39091,"Logan County, Ohio",45388,99.00676,458.4333333,41.2,40.1,41.9,51136,1968,704,124400,2538.787879
05000US39093,"Lorain County, Ohio",304091,619.176,491.1221149,41.2,39.8,42.5,53459,1970,748,138600,1113.333333
05000US39095,"Lucas County, Ohio",434800,1275.613,340.8558186,37.9,36.1,39.5,42917,1959,674,105500,920
05000US39097,"Madison County, Ohio",43537,93.44936,465.8887006,40.2,38.8,42,58326,1974,739,150900,3443.030303
05000US39099,"Mahoning County, Ohio",233015,566.2472,411.5075498,43.4,41.2,45.7,41872,1960,637,98300,992.7272727
05000US39101,"Marion County, Ohio",65620,162.5233,403.7574105,40.5,39.2,42.2,43557,1960,700,93400,1921.818182
05000US39103,"Medina County, Ohio",175543,416.5765,421.3944095,41.8,40.6,42.7,69319,1980,833,182100,1295.151515
05000US39105,"Meigs County, Ohio",23345,54.27785,430.1018105,42.8,42,43.5,39640,1976,585,86300,2695.151515
05000US39107,"Mercer County, Ohio",40886,88.41183,462.449389,40,38.9,41.7,55220,1972,647,134800,3150.909091
05000US39109,"Miami County, Ohio",103864,255.4599,406.5765617,41.4,40.1,42.8,53432,1967,734,137600,2251.515152
05000US39111,"Monroe County, Ohio",14442,31.69028,455.723279,46.3,45.7,47.1,41368,1965,558,93200,3095.151515
05000US39113,"Montgomery County, Ohio",532761,1154.27,461.5567949,39.4,37.4,41.3,45394,1964,740,109600,668.4848485
05000US39115,"Morgan County, Ohio",14857,35.67724,416.4279371,43.8,43.4,44.9,38941,1970,536,91400,4306.060606
05000US39117,"Morrow County, Ohio",35032,86.25734,406.1335512,41.5,40.9,42.2,53032,1979,639,137800,4349.090909
05000US39119,"Muskingum County, Ohio",85991,129.3859,664.6087812,40.2,38.7,41.8,42464,1968,645,110500,1990.909091
05000US39121,"Noble County, Ohio",14429,36.25271,398.0116418,47.9,48.7,47.1,41398,1973,607,88100,5949.69697
05000US39123,"Ottawa County, Ohio",40981,160.7515,254.9338391,47.8,46.4,49.1,54580,1972,687,144200,3158.181818
05000US39125,"Paulding County, Ohio",19057,45.76226,416.4348561,41.3,40.6,41.8,48003,1970,619,91100,1853.939394
05000US39127,"Perry County, Ohio",35947,88.10812,407.9873853,39.8,39.3,40.1,43674,1974,605,96100,4045.454545
05000US39129,"Pickaway County, Ohio",56804,113.3403,501.1811329,39.3,37.7,40.8,58706,1976,755,150100,2867.272727
05000US39131,"Pike County, Ohio",28298,64.27248,440.2817619,40.8,39.7,41.8,41128,1981,662,97800,3835.151515
05000US39133,"Portage County, Ohio",161796,331.9534,487.4056992,37.7,37.2,38,52427,1975,813,150400,1746.666667
05000US39135,"Preble County, Ohio",41561,97.96917,424.2252983,42.2,40.7,43.4,51356,1968,705,116600,1910.909091
05000US39137,"Putnam County, Ohio",34116,70.70361,482.5213646,39.4,38.3,40.3,60245,1972,674,143200,3099.393939
05000US39139,"Richland County, Ohio",121888,246.1085,495.2613279,41.2,38.9,43.5,42849,1962,639,102600,1600
05000US39141,"Ross County, Ohio",77193,112.0058,689.187465,40.4,39.6,41.8,44587,1972,685,111700,2064.242424
